mean_1m_temp_degC,mean_0_5m_temp_degC,model,valid_date,forecast_date
15.692957,13.533127,3,2024-07-01,2024-06-25
16.869307,15.364586,4,2024-06-25,2024-06-25
17.380848,14.958381,4,2024-06-26,2024-06-25
17.416153,14.994903,4,2024-06-27,2024-06-25
17.143116,15.213881,4,2024-06-28,2024-06-25
16.783838,15.106609,4,2024-06-29,2024-06-25
16.647957,14.685381,4,2024-06-30,2024-06-25
16.462044,14.511728,4,2024-07-01,2024-06-25
17.49808,15.437277,1,2024-06-26,2024-06-26
17.652681,15.449108,1,2024-06-27,2024-06-26
17.372168,15.839525,1,2024-06-28,2024-06-26
16.872059,15.783276,1,2024-06-29,2024-06-26
16.232191,14.952507,1,2024-06-30,2024-06-26
15.45599,14.358922,1,2024-07-01,2024-06-26
15.423386,14.600151,1,2024-07-02,2024-06-26
17.157837,15.319024,2,2024-06-26,2024-06-26
17.72038,15.051823,2,2024-06-27,2024-06-26
17.251745,15.089329,2,2024-06-28,2024-06-26
16.771704,14.596988,2,2024-06-29,2024-06-26
16.205063,13.569249,2,2024-06-30,2024-06-26
15.36929,12.899748,2,2024-07-01,2024-06-26
14.98223,12.885455,2,2024-07-02,2024-06-26
17.28651,15.276941,3,2024-06-26,2024-06-26
17.339828,14.870976,3,2024-06-27,2024-06-26
16.8237,15.417654,3,2024-06-28,2024-06-26
16.666597,14.903942,3,2024-06-29,2024-06-26
16.166906,13.616126,3,2024-06-30,2024-06-26
15.772632,13.601817,3,2024-07-01,2024-06-26
15.637242,14.127985,3,2024-07-02,2024-06-26
17.390465,15.609178,4,2024-06-26,2024-06-26
17.61514,15.3549,4,2024-06-27,2024-06-26
17.294277,15.431461,4,2024-06-28,2024-06-26
16.896633,15.251676,4,2024-06-29,2024-06-26
16.732334,14.791241,4,2024-06-30,2024-06-26
16.523514,14.587397,4,2024-07-01,2024-06-26
16.319601,14.795948,4,2024-07-02,2024-06-26
17.455826,15.62355,1,2024-06-27,2024-06-27
17.344551,15.871492,1,2024-06-28,2024-06-27
16.868017,15.789334,1,2024-06-29,2024-06-27
16.231895,14.954287,1,2024-06-30,2024-06-27
15.456176,14.359564,1,2024-07-01,2024-06-27
15.42362,14.600476,1,2024-07-02,2024-06-27
15.613496,15.199366,1,2024-07-03,2024-06-27
17.535995,15.719812,2,2024-06-27,2024-06-27
17.390812,15.416114,2,2024-06-28,2024-06-27
16.953745,14.811441,2,2024-06-29,2024-06-27
16.364038,13.705835,2,2024-06-30,2024-06-27
15.463061,12.970653,2,2024-07-01,2024-06-27
15.030026,12.922881,2,2024-07-02,2024-06-27
14.909752,13.695361,2,2024-07-03,2024-06-27
17.26574,15.626907,3,2024-06-27,2024-06-27
17.067282,15.689374,3,2024-06-28,2024-06-27
16.858826,15.098645,3,2024-06-29,2024-06-27
16.30092,13.735805,3,2024-06-30,2024-06-27
15.849557,13.6681,3,2024-07-01,2024-06-27
15.688618,14.172136,3,2024-07-02,2024-06-27
15.510942,14.794307,3,2024-07-03,2024-06-27
17.441698,15.813015,4,2024-06-27,2024-06-27
17.333607,15.5801735,4,2024-06-28,2024-06-27
16.944736,15.32595,4,2024-06-29,2024-06-27
16.771193,14.842112,4,2024-06-30,2024-06-27
16.551971,14.622906,4,2024-07-01,2024-06-27
16.340916,14.820717,4,2024-07-02,2024-06-27
15.779527,14.789452,4,2024-07-03,2024-06-27
16.556501,15.615907,1,2024-06-28,2024-06-28
16.499828,15.4994335,1,2024-06-29,2024-06-28
16.028095,14.747777,1,2024-06-30,2024-06-28
15.347493,14.237653,1,2024-07-01,2024-06-28
15.349686,14.519944,1,2024-07-02,2024-06-28
15.549365,15.136276,1,2024-07-03,2024-06-28
14.8151045,14.347835,1,2024-07-04,2024-06-28
16.580997,15.142203,2,2024-06-28,2024-06-28
16.5788,14.581081,2,2024-06-29,2024-06-28
16.156853,13.567876,2,2024-06-30,2024-06-28
15.366422,12.908123,2,2024-07-01,2024-06-28
14.987234,12.892736,2,2024-07-02,2024-06-28
14.885379,13.673962,2,2024-07-03,2024-06-28
14.548677,13.61098,2,2024-07-04,2024-06-28
16.989618,15.703649,3,2024-06-28,2024-06-28
16.835077,15.083942,3,2024-06-29,2024-06-28
16.286339,13.723039,3,2024-06-30,2024-06-28
15.841119,13.660783,3,2024-07-01,2024-06-28
15.682999,14.167312,3,2024-07-02,2024-06-28
15.506924,14.790934,3,2024-07-03,2024-06-28
14.987851,14.324161,3,2024-07-04,2024-06-28
16.916748,15.865584,4,2024-06-28,2024-06-28
16.853483,15.33486,4,2024-06-29,2024-06-28
16.7415,14.823181,4,2024-06-30,2024-06-28
16.535894,14.605651,4,2024-07-01,2024-06-28
