mean_1m_temp_degC,mean_0_5m_temp_degC,model,valid_date,forecast_date
14.0027275,10.73898,3,2024-06-16,2024-06-16
13.635666,10.823855,3,2024-06-17,2024-06-16
12.965652,10.794441,3,2024-06-18,2024-06-16
12.520937,11.104698,3,2024-06-19,2024-06-16
12.837626,11.623899,3,2024-06-20,2024-06-16
13.667724,11.974377,3,2024-06-21,2024-06-16
14.010556,12.493423,3,2024-06-22,2024-06-16
13.136632,10.022481,4,2024-06-16,2024-06-16
12.362791,9.516415,4,2024-06-17,2024-06-16
11.650837,9.03592,4,2024-06-18,2024-06-16
11.233543,8.959166,4,2024-06-19,2024-06-16
11.301148,9.979863,4,2024-06-20,2024-06-16
12.485163,10.905198,4,2024-06-21,2024-06-16
13.134358,11.639376,4,2024-06-22,2024-06-16
12.970888,11.916905,5,2024-06-16,2024-06-16
12.984388,12.207382,5,2024-06-17,2024-06-16
12.429598,12.211894,5,2024-06-18,2024-06-16
12.503115,12.431658,5,2024-06-19,2024-06-16
13.376708,12.449315,5,2024-06-20,2024-06-16
14.3074255,12.8126,5,2024-06-21,2024-06-16
14.47837,13.108695,5,2024-06-22,2024-06-16
14.439936,12.405344,1,2024-06-17,2024-06-17
13.937396,12.153337,1,2024-06-18,2024-06-17
13.554938,12.31513,1,2024-06-19,2024-06-17
13.804039,12.712213,1,2024-06-20,2024-06-17
14.909793,13.373102,1,2024-06-21,2024-06-17
15.24785,13.59587,1,2024-06-22,2024-06-17
15.168922,13.504572,1,2024-06-23,2024-06-17
13.340532,12.3715315,2,2024-06-17,2024-06-17
12.803525,12.41092,2,2024-06-18,2024-06-17
12.687376,12.621773,2,2024-06-19,2024-06-17
13.390292,12.496038,2,2024-06-20,2024-06-17
14.424389,12.671653,2,2024-06-21,2024-06-17
14.475457,12.999939,2,2024-06-22,2024-06-17
14.408233,13.033354,2,2024-06-23,2024-06-17
14.190983,11.522284,3,2024-06-17,2024-06-17
13.088991,10.941198,3,2024-06-18,2024-06-17
12.565346,11.153338,3,2024-06-19,2024-06-17
12.865316,11.654332,3,2024-06-20,2024-06-17
13.694879,12.003315,3,2024-06-21,2024-06-17
14.033385,12.518028,3,2024-06-22,2024-06-17
14.205187,12.539568,3,2024-06-23,2024-06-17
13.416879,10.3860035,4,2024-06-17,2024-06-17
12.013503,9.248461,4,2024-06-18,2024-06-17
11.301357,8.975477,4,2024-06-19,2024-06-17
11.310548,9.981386,4,2024-06-20,2024-06-17
12.489062,10.9081335,4,2024-06-21,2024-06-17
13.136997,11.641774,4,2024-06-22,2024-06-17
13.594531,11.900381,4,2024-06-23,2024-06-17
13.141799,12.203036,5,2024-06-17,2024-06-17
12.42172,12.172376,5,2024-06-18,2024-06-17
12.489955,12.4099245,5,2024-06-19,2024-06-17
13.363165,12.432515,5,2024-06-20,2024-06-17
14.293155,12.797148,5,2024-06-21,2024-06-17
14.464627,13.093861,5,2024-06-22,2024-06-17
14.53288,13.090893,5,2024-06-23,2024-06-17
14.304518,12.56084,1,2024-06-18,2024-06-18
13.743933,12.490406,1,2024-06-19,2024-06-18
13.944607,12.856766,1,2024-06-20,2024-06-18
15.073722,13.5364685,1,2024-06-21,2024-06-18
15.371347,13.716847,1,2024-06-22,2024-06-18
15.2659445,13.602707,1,2024-06-23,2024-06-18
15.875195,14.401378,1,2024-06-24,2024-06-18
13.190805,12.84886,2,2024-06-18,2024-06-18
12.882458,12.880554,2,2024-06-19,2024-06-18
13.572426,12.710387,2,2024-06-20,2024-06-18
14.609765,12.869423,2,2024-06-21,2024-06-18
14.641914,13.177381,2,2024-06-22,2024-06-18
14.558893,13.194296,2,2024-06-23,2024-06-18
15.288458,13.605795,2,2024-06-24,2024-06-18
13.772417,11.713612,3,2024-06-18,2024-06-18
12.791077,11.400127,3,2024-06-19,2024-06-18
13.006885,11.812776,3,2024-06-20,2024-06-18
13.837242,12.15639,3,2024-06-21,2024-06-18
14.155085,12.650265,3,2024-06-22,2024-06-18
14.3143425,12.65001,3,2024-06-23,2024-06-18
15.00935,13.327861,3,2024-06-24,2024-06-18
13.285641,10.352646,4,2024-06-18,2024-06-18
11.811658,9.315062,4,2024-06-19,2024-06-18
11.520099,10.177483,4,2024-06-20,2024-06-18
12.631866,11.050771,4,2024-06-21,2024-06-18
13.249195,11.752225,4,2024-06-22,2024-06-18
13.685155,11.985363,4,2024-06-23,2024-06-18
14.272886,12.602974,4,2024-06-24,2024-06-18
12.730382,12.395189,5,2024-06-18,2024-06-18
12.599844,12.545873,5,2024-06-19,2024-06-18
13.459614,12.54624,5,2024-06-20,2024-06-18
14.392172,12.9032345,5,2024-06-21,2024-06-18
14.559581,13.196119,5,2024-06-22,2024-06-18
14.621629,13.187402,5,2024-06-23,2024-06-18
15.299389,13.664178,5,2024-06-24,2024-06-18
14.237233,13.086474,1,2024-06-19,2024-06-19
14.407679,13.345503,1,2024-06-20,2024-06-19
15.588673,14.057144,1,2024-06-21,2024-06-19
15.748317,14.09175,1,2024-06-22,2024-06-19
15.567697,13.909443,1,2024-06-23,2024-06-19
